id,name,text,trans
4009001000210010,果穂,"あー。あー。あー……
んー……あんまり上手に声が出せません……","아ー. 아ー. 아ー ......
응ー......그다지 능숙하게 소리가 나오지 않아요......"
0000000000000,プロデューサー,（果穂、少し不安そうだな……）,"( 카호, 조금 불안한 것 같네...... )"
select,,特訓を思い出すんだ,특훈을 떠올리는 거야
select,,飲み物を渡す,"음료를 건넨다 "
select,,深呼吸をしてごらん,심호흡을 해보렴
4009001000210020,果穂,"はっ……そうでした！　この時のために、
たっくさん特訓しましたもんね！　必ず合格してきますっ！","핫......그랬어요! 이 시간을 위해서,
잔뜩 특훈 했으니까말이죠! 반드시 합격하고 올게요!"
0000000000000,プロデューサー,（よし、力が湧いてきたみたいだな）,"( 좋아, 힘이 솟은 것 같아 )"
4009001000210030,果穂,"わわっ、ありがとうございます！
ちょうど、のどが渇いてたんです！","와왓, 고맙습니다!
마침, 목이 말랐어요!"
0000000000000,プロデューサー,（いいタイミングでサポートできたかな）,( 좋은 타이밍에 서포트 해준 걸까 )
4009001000210040,果穂,"は、はい。すー……はー……あ、ちょっと落ちつきました！
プロデューサーさんは、やっぱりスゴいですっ！","ㄴ,네. 후ー......하ー...... 아, 조금 진정됐어요!
프로듀서님은, 역시 대단해요!"
0000000000000,プロデューサー,（これで、本来の力を発揮できそうかな）,"( 이거로, 본래의 힘을 발휘할수 있으려나 )"
info,produce_communication_cheers/400900100021.json,
译者,,
