id,name,text,trans
4020001000230010,透,"なんか言って
言ってほしい、プロデューサー","뭔가 말해줘
말해줬으면 해, 프로듀서"
0000000000000,プロデューサー,（……透────）,(……토오루)
select,,"ひとりじゃないぞ
俺も一緒だ","혼자가 아니야
나도 함께야"
select,,頑張れ,힘내
select,,"信じてくれ
透のこと","믿어줘
토오루를"
4020001000230020,透,"……ふふっ
やばい、刺さる、それ","후훗
큰일이야, 꽂혀, 그 말"
0000000000000,プロデューサー,（よかった。安心してくれたかな）,(다행이다. 안심한 것 같아)
4020001000230030,透,"……うん
それしかないよね","응
그 수밖에 없겠지"
0000000000000,プロデューサー,（よし、その感じだ）,"(좋아, 그 느낌이야)"
4020001000230040,透,"ふふっ
セリフっぽいよ","후훗
어딘가 나오는 대사 같아"
0000000000000,プロデューサー,（あんまり伝わらないか……？）,(잘 전달되지 않은 건가......?)
info,produce_communication_cheers/402000100023.json,
译者,,
