id,name,text,trans
3014009010010,甘奈,『冬の寒空』,『겨울의 추운 하늘』
3014009010020,甘奈,『灰色の雲が不安を連れてくるそんな日は』,『회색 구름이 불안을 가져오는 그런 날은』
3014009010030,甘奈,『ちょっとだけ、苦手』,"『조금이지만, 거북해』"
3014009010040,甘奈,甜花ちゃーん……,텐카쨩......
3014009010050,甘奈,……まだ寝てる……よね……？,아직 자고 있는......거지......?
3014009010060,甜花,……,......
3014009010070,甘奈,えへへ……かわいー寝顔……,에헤헤......귀여운... 자는 얼굴......
3014009010080,甜花,……にへへ……,니헤헤......
3014009010090,甘奈,嬉しそう……どんな夢見てるのかな……,기뻐 보여...... 어떤 꿈을 꾸고 있는 걸까......
3014009010100,甘奈,（甘奈との夢……だったらいいな……）,(아마나와의 꿈......이면 좋겠네......)
3014009010110,甘奈,……,......
3014009010120,甘奈,（甜花ちゃんの夢に……甘奈はいる……よね……？）,(텐카쨩의 꿈에......아마나는 있는...... 거겠지......?)
3014009010130,甜花,……,......
3014009010140,甘奈,行ってくるね……！　甜花ちゃん……！,다녀올게......! 텐카쨩......!
3014009010150,甘奈,"あ！　このデビ太郎のグッズかわいーかも！
甜花ちゃん好きそう！","아! 이 데비타로 굿즈 귀여울지도!
텐카쨩이 좋아할 거 같아!"
3014009010160,甘奈,これも誕生日プレゼントの候補にいれよっかな～,이것도 생일선물 후보에 넣어 둘까나~
3014009010170,甘奈,"……けど、これじゃ、サプライズにならないかな……
……もう用意してあるやつとも似ちゃうし……","하지만,  이래선, 서프라이즈가 안되려나......
이미 집에 있는 녀석하고도 닮았고......"
3014009010180,甘奈,……何かいいアイディア考えないと……,뭔가 좋은 아이디어를 생각하지 않으면......
3014009010190,千雪,甘奈ちゃん、このお店はどうだった？,"아마나쨩, 이 가게는 어땠어?"
3014009010200,甘奈,"うん……甜花ちゃんが好きそうなものはいくつか
あったんだけどね……","응...... 텐카쨩이 좋아할 것 같은 건 몇 개 정도
있었지만......"
3014009010210,甘奈,甘奈が今あげたいものにはちょっと……って感じかも……,아마나가 지금 주고 싶은 것과는 조금...... 안맞는 느낌일지도......
3014009010220,千雪,"……
甘奈ちゃん……？","......
아마나쨩......?"
3014009010230,甘奈,"いつものプレゼントともうひとつっていう驚きだけじゃ、
足りないんだ……きっと……","평소의 선물과 한층 다른 놀라움뿐이라면,
부족해...... 분명......"
3014009010240,甘奈,どうしても、印象に残るものじゃないと……,"어떻게 해도, 인상에 남는 게 아니면......"
3014009010250,甘奈,……,......
3014009010260,千雪,……,......
3014009010270,千雪,ふふっ……,후훗......
3014009010280,千雪,ねぇ、ちょっと来てほしいの……！,"저기, 조금 따라와 줬으면 해......!"
3014009010290,甘奈,わぁ……素敵なアクセサリーがたくさん……,와아......멋진 악세서리가 잔뜩......
3014009010300,千雪,──ここ、隠れスポットじゃない？,"여기, 숨겨진 명소 아니니?"
3014009010310,甘奈,うん！　いいプレゼントが見つかりそう☆,응! 괜찮은 선물을 찾을 수 있을 것 같아☆
3014009010320,千雪,"よかった……！
甘奈ちゃんなら、見つけられるわ","다행이다......!
아마나쨩이라면, 찾을 수 있을 거야 "
3014009010330,千雪,"アクセサリーって、
相手のことをちゃんとわかっていないと選べないもの","악세서리라는 건,
상대방을 제대로 알지 못하면 고를 수 없는걸"
3014009010340,千雪,……ね？,그렇지?
3014009010350,甘奈,千雪さん……,치유키씨......
3014009010360,甘奈,……ありがとっ！,고마워!
3014009010370,千雪,どういたしまして……！,천만의 말씀......!
3014009010380,甘奈,えへへっ……！,에헤헷......!
3014009010390,千雪,素敵なのが見つかってよかったね、甘奈ちゃん,"멋진 걸 찾아서 다행이네, 아마나쨩 "
3014009010400,甘奈,うんっ！,응!
3014009010410,甘奈,"……千雪さん、今日は甘奈のわがままに
付き合ってくれてありがと","치유키씨, 오늘은 아마나의 어리광에
어울려 줘서 고마워"
3014009010420,甘奈,いっぱい時間かけちゃって、ごめんね,"너무 시간이 걸려 버려서, 미안해"
3014009010430,千雪,ううん、楽しかった……！,"아니, 즐거웠어......!"
3014009010440,千雪,──っていうより……,그렇다기 보다......
3014009010450,千雪,"まだまだ、楽しいの……！
ねぇ、甘奈ちゃん──","아직 지금도, 즐거워......!
저기, 아마나쨩──"
3014009010460,千雪,今度は私に、付き合って……！,"다음엔 나에게, 어울려줘......!"
3014009010470,甘奈,えっ？　うん……！,어? 응......!
3014009010480,甘奈,"もちろんっ！
どこ行くのっ？","물론이야!
어디에 갈거야?"
3014009010490,千雪,ふふっ、それはね……,"후훗, 그건 말야......"
3014009010500,千雪,じゃーん、ここです……♪,"짜ー안, 여기입니다......♪"
3014009010510,甘奈,えっ！　どうしてどうして～！？,엣! 어째서 어째서~!?
info,produce_events/301400901.json,
译者,,
