id,name,text,trans
4016001000110010,千雪,"なんだか、緊張しちゃいますね……
人と話すのは、苦手じゃないはずなのに……","왠지, 긴장 되네요...
사람과 이야기 하는게 서투른건 아닐텐데..."
0000000000000,プロデューサー,（千雪の緊張を解いてあげなきゃな）,(치유키의 긴장을 풀어주어야...)
select,,"いつも通りの
千雪で行こう","평소대로의
치유키로 가자"
select,,"にらめっこでも
しよう","눈싸음이라도
하자"
select,,"お店での経験を
思い出そう","가게에서의 경험을
떠올려봐"
4016001000110020,千雪,"ふふ……そうですね。私、気負いすぎてたみたいです
ありがとうございます、行ってきますね！","후후... 그렇네요. 저, 너무 기죽었던것 같아요
감사합니다, 다녀오겠습니다!"
0000000000000,プロデューサー,（うまく緊張はとけたみたいだな）,(긴장이 잘 풀린 것 같다)
4016001000110030,千雪,"えっ……？　えーと……あっぷっぷ……？
ふふっ……やだ、プロデューサーさん、すごいお顔","엣...? 저기... 앗부부...?
후훗... 정말, 프로듀서님, 굉장한 얼굴"
0000000000000,プロデューサー,（少しは気が楽になったかな？）,(조금은 기분이 풀어졌을까나?)
4016001000110040,千雪,"お店のお仕事とは、いろんなことが違いすぎて……
でも、お客様と向かい合うことには変わりないですよね","가게의 일과는 많은 것이 달라서...
하지만, 손님을 대한다는 것은 바뀌지 않았네요"
0000000000000,プロデューサー,（もっと別の言葉をかけたほうがよかったか……）,(좀 다른 말을 하는 것이 좋았으려나...)
info,produce_communication_cheers/401600100011.json,
译者,,
