id,name,text,trans
4002001000110010,灯織,"ふう……もうすぐ始まりますね
結果を出せるように、頑張らないと……","후우…… 이제 곧 시작되네요
좋은 결과 낼 수 있게, 열심히 해야……"
0000000000000,プロデューサー,"（肩に力が入ってるみたいだな
何か声をかけてやろう……）","(어깨에 힘이 많이 들어간거 같은데,
뭐라도 얘기 해주자)"
select,,落ち着いていけ,진정해
select,,１度深呼吸してみよう,한번 심호흡 하자
select,,水でも飲もう,물이라도 마실래?
4002001000110020,灯織,……私はずっと落ち着いています,……전 계속 침착했어요
0000000000000,プロデューサー,（うーん、確かにいつも通りの灯織だったか……）,"(으-음, 확실히 평소 히오리였네……)"
4002001000110030,灯織,"ふぅ……少しリラックスできたかもしれません
自分でも気づかないうちに、緊張していたのかも……","후우…… 조금 편해진거 같아요
저도 모르게 긴장하고 있었나봐요……"
0000000000000,プロデューサー,（よし、肩の力が抜けたみたいだ！）,"(좋아, 어깨에 힘이 빠진거 같다!)"
4002001000110040,灯織,"水なんて持っていませんが……
プロデューサーも持っていませんよね？","물 가지고 있지 않은데……
프로듀서도 없으신거  같은데요?"
0000000000000,プロデューサー,（しまった、用意しておけばよかった……！）,(아차! 준비해뒀어야 했는데…….!)
info,produce_communication_cheers/400200100011.json,
译者,,
