id,name,text,trans
4010001000130010,智代子,"きっ、緊張した時は、深呼吸ですよねっ！　いきますよー！
すぅー……はぁー……！","기, 긴장했을 때는, 심호흡이죠! 갑니다ㅡ! 
후우ㅡ…… 하아ㅡ……!"
0000000000000,プロデューサー,（まだまだ固いな……）,(여전히 굳어있구나……)
select,,一緒に深呼吸する,함께 심호흡하자
select,,わっ！,우왁!
select,,"みんなが、智代子を
応援しているぞ","모두가, 치요코를 
응원하고 있어"
4010001000130020,智代子,"すぅー……はぁー……
えへへ。おんなじことしてると、なんだか安心しますね","스으ㅡ…… 하아ㅡ…… 
에헤헤, 같이 하고 있으면, 어쩐지 안심되네요"
0000000000000,プロデューサー,（よし、リラックスできたみたいだな）,"(좋아, 릴렉스 할 수 있었던 것 같구나)"
4010001000130030,智代子,"わああ！？　び、びっくりした……！
……あれ？　緊張、どっかいっちゃったかも……？","와아앗!? 까, 깜짝 놀랐어요……! ……
어라? 긴장, 어디론가 사라졌을 지도……?"
0000000000000,プロデューサー,（荒業だったけど、上手くいったな）,"(조금 거칠었지만, 제대로 되었구나)"
4010001000130040,智代子,"はい！　もちろん、期待は裏切りません！
……失敗しないようにしなきゃ……！","네! 물론, 기대를 배신하지 않아요!
…… 실패하지 않도록 하지 않으면……!"
0000000000000,プロデューサー,（かえって緊張させたか……？）,(오히려 긴장시킨건가……?
info,produce_communication_cheers/401000100013.json,
译者,,
