id,name,text,trans
6014002030010,甘奈,アルストロメリアの花言葉は『未来への憧れ』──,알스트로메리아의 꽃말은 『미래에 대한 동경』──
6014002030020,甘奈,"甘奈の未来は……
まだちょっとだけ怖いけど……","아마나의 미래는......
아직 조금 무섭지만......"
6014002030030,甘奈,…………,............
6014002030040,甘奈,アルストロメリアの未来なら……信じられる,알스트로메리아의 미래는.....믿을 수 있어
6014002030050,甘奈,だって、それは楽しみでしかないもん……！,"왜냐면, 그건 즐거울 수 밖에 없는걸......!"
0000000000000,プロデューサー,──ああ！　それは最高に輝く未来だよ,──그래! 그건 최고로 빛나는 미래야
6014002030060,甘奈,うんっ……！,응......!
6014002030070,甘奈,"プロデューサーさんの言葉……
すごく……すごくあったかい……","프로듀서님이 한 말......
엄청......엄청 따뜻해......"
6014002030080,甘奈,……えへへ☆　──じゃあ、行ってきます……！,"......에헤헤☆ ──그럼, 다녀오겠습니다......!"
6014002030090,甘奈,"プロデューサーさんが育ててくれた、
今日までの甘奈の全部……見ててねっ！","프로듀서님이 길러 준,
오늘 아마나의 모든 것을...... 보고 있어 줘!"
info,produce_events/601400203.json,
译者,,
