id,name,text,trans
4020001000110010,透,"ステージの袖って
緊張感あるね","윙 스테이지는
긴장감 있구나"
0000000000000,プロデューサー,（ああ、緊張しているのか──）,"(아아, 긴장하고 있는 건가)"
select,,俺も緊張してるよ,나도 긴장하고 있어
select,,固くならなくていい,굳어있지 않아도 돼
select,,深呼吸しよう,심호흡해보자
4020001000110020,透,"ふふっ
ファイト","후훗
파이팅"
0000000000000,プロデューサー,（……緊張、ほぐれたんだったらいいけど）,(긴장 풀린 거면 좋겠는데)
4020001000110030,透,"え？　うん
どっちかいうと柔らかいかな","어? 응
굳이 말하자면 부드러운 쪽이려나"
0000000000000,プロデューサー,（はは……緊張してなさそうだ）,(하하......긴장 안 하는 것 같네)
4020001000110040,透,"あー……
緊張してるってわけじゃないけど","아ー……
긴장하고 있는 건 아닌데"
0000000000000,プロデューサー,（しまった、別の言葉をかけるべきだったか……！？）,"(아차, 다른 말을 했어야 했던 건가......!?)"
info,produce_communication_cheers/402000100011.json,
译者,,
