id,name,text,trans
4901008190010,愛依,"はーい、プロデューサー！
これ、チョコだよ～♪","자ー, 프로듀서!
이거, 초콜릿이야~♪"
0000000000000,プロデューサー,"お、ありがとう！
わざわざ用意してくれたのか……","오, 고마워!
일부러 준비해준 거구나……"
0000000000000,プロデューサー,嬉しいよ、早速いただいてもいいかな,"기뻐, 바로 먹어도 될까"
4901008190020,愛依,"いいに決まってんじゃ～ん！
食べて食べて～！","당연히 되고 말고~!
먹어 먹어~!"
0000000000000,プロデューサー,じゃ、早速……,"그럼, 바로……"
0000000000000,プロデューサー,おぉ、文字入りか！,"오, 글자가 적혀 있네!"
4901008190030,愛依,"買ったやつにチョコのペンで
書いただけなんだけどね～","산 것에다가 초콜릿 펜으로
적은 것 뿐이지만 말야~"
4901008190040,愛依,"でも、日頃の感謝はちゃんと伝えたかったから
ハートの形と～、メッセ♪","그래도, 평소의 감사는 제대로 전하고 싶었으니까
하트 모양이랑~, 메시지♪"
4901008190050,愛依,"『いつもありがとう！
プロデューサー！』","『항상 고마워!
프로듀서!』"
info,special_communications/490100819.json,
译者,,
