id,name,text,trans
4901007600010,？？？,プロデューサーさん……！,프로듀서님...!
0000000000000,プロデューサー,"わ……っ
……って、甜花か。どうしたんだ？","우왓...
...아니 텐카구나. 무슨 일이야?"
4901007600020,甜花,プロデューサーさん……これ……！,프로듀서님... 이거...!
0000000000000,プロデューサー,"これ……？
……どうしたんだ？　この箱","이건...?
...무슨 일이야? 이 상자는"
4901007600030,甜花,"プレゼント……！
……えと、その……クリスマスの……！","선물...!
...저기, 그... 크리스마스의...!"
0000000000000,プロデューサー,"え、これを俺にくれるのか？
……そっか、ありがとな、甜花","어, 이거 나한테 주는거야?
...그렇구나, 고마워 텐카"
4901007600040,甜花,"にへへ……
プロデューサーさん、開けてみて……！","니헤헤...
프로듀서님, 열어봐...!"
0000000000000,プロデューサー,"ああ、そうだな……
……これは……──？","그래, 알았어...
... 이건...──?"
4901007600050,甜花,"コントローラー……
甜花と……２Ｐプレイ、できる……","컨트롤러...
텐카하고... 2인 플레이, 할 수 있어..."
0000000000000,プロデューサー,"なるほど……
……ありがとうな、甜花。嬉しいよ","그렇구나...
...고마워, 텐카. 기뻐"
4901007600060,甜花,"わ……！
にへへ……","와...!
니헤헤..."
0000000000000,プロデューサー,"プレゼントのお礼に何かしないとな
甜花、何かしてほしいこととかあるか？","선물의 보답으로 뭔가 해야겠네
텐카, 뭔가 해줬으면 하는거라도 있어?"
4901007600070,甜花,"え、えっとね……
甜花、一緒にゲームしたい……！","그, 그게 있지...
텐카, 같이 게임하고 싶어...!"
4901007600080,甜花,その、コントローラーで……！,"그, 컨트롤러로...!"
0000000000000,プロデューサー,"……ははっ
そうだな、いっぱいしようか","...하핫
그렇구나, 잔뜩 해볼까"
4901007600090,甜花,"うん……！
いっぱい……ゲーム、する……！","응...!
잔뜩... 게임, 할래...!"
info,special_communications/490100760.json,
译者,,
